date,time,quarter,department,day,team,targeted_productivity,smv,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2/9/2015,06:02:38,Quarter2,finishing,Monday,6,0.75,2.9,960,0,0.0,0,0,8.0,0.888125
2/9/2015,14:41:53,Quarter2,sweing,Monday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
2/9/2015,10:55:17,Quarter2,sweing,Monday,3,0.8,22.52,5400,50,0.0,0,0,57.0,0.800161172
2/9/2015,19:36:21,Quarter2,sweing,Monday,9,0.8,29.12,6960,50,0.0,0,0,58.0,0.799963218
2/9/2015,10:05:49,Quarter2,sweing,Monday,4,0.7,30.1,3300,50,0.0,0,1,57.0,0.790003236
2/9/2015,18:47:21,Quarter2,sweing,Monday,11,0.75,10.05,0,45,0.0,0,0,54.0,0.750648148
2/9/2015,22:02:19,Quarter2,finishing,Monday,8,0.35,4.15,1800,0,0.0,0,0,15.0,0.707111111
2/9/2015,15:04:42,Quarter2,sweing,Monday,5,0.7,30.1,7020,40,0.0,0,0,58.0,0.700618234
2/9/2015,10:09:43,Quarter2,finishing,Monday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.697708333
2/9/2015,18:09:08,Quarter2,sweing,Monday,6,0.75,18.79,4080,0,0.0,0,0,34.0,0.612517157
2/9/2015,22:37:00,Quarter2,sweing,Monday,7,0.35,30.1,6960,0,0.0,0,1,58.0,0.350301724
2/9/2015,23:05:22,Quarter2,sweing,Monday,8,0.35,30.1,6960,0,0.0,0,1,58.0,0.350301724
2/9/2015,22:43:14,Quarter2,finishing,Monday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.272
2/10/2015,21:13:20,Quarter2,finishing,Tuesday,12,0.8,4.08,1080,0,0.0,0,0,9.0,1.004888889
2/10/2015,20:44:56,Quarter2,finishing,Tuesday,2,0.8,3.94,2160,0,0.0,0,0,18.0,0.966759259
2/10/2015,15:29:59,Quarter2,sweing,Tuesday,10,0.8,22.52,0,88,0.0,0,0,56.0,0.90063244
2/10/2015,19:28:57,Quarter2,sweing,Tuesday,1,0.8,22.52,0,88,0.0,0,0,57.0,0.90047076
2/10/2015,20:39:49,Quarter2,sweing,Tuesday,3,0.8,22.52,0,88,0.0,0,0,57.0,0.90047076
2/10/2015,11:38:31,Quarter2,sweing,Tuesday,2,0.8,22.52,0,88,0.0,0,0,57.0,0.899984058
2/10/2015,22:57:34,Quarter2,finishing,Tuesday,1,0.8,3.94,1440,0,0.0,0,0,12.0,0.853666667
2/10/2015,12:40:42,Quarter2,sweing,Tuesday,9,0.8,29.12,2160,38,0.0,0,0,58.0,0.8008
2/10/2015,08:10:30,Quarter2,sweing,Tuesday,12,0.8,15.26,4080,50,0.0,0,0,34.0,0.800401961
2/10/2015,11:12:39,Quarter2,finishing,Tuesday,4,0.7,4.15,1800,0,0.0,0,0,15.0,0.796755556
2/10/2015,21:27:11,Quarter2,sweing,Tuesday,6,0.75,18.79,2400,0,0.0,0,0,34.0,0.750797009
2/10/2015,09:27:36,Quarter2,sweing,Tuesday,11,0.8,10.05,3240,34,0.0,0,0,54.0,0.750648148
2/10/2015,11:53:56,Quarter2,sweing,Tuesday,5,0.75,30.1,7020,45,0.0,0,0,58.0,0.750356125
2/10/2015,09:58:01,Quarter2,finishing,Tuesday,8,0.35,4.15,960,0,0.0,0,0,8.0,0.703770833
2/10/2015,09:18:02,Quarter2,sweing,Tuesday,4,0.7,30.1,7020,40,0.0,0,1,58.0,0.700618234
2/10/2015,23:29:52,Quarter2,finishing,Tuesday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.6895
2/10/2015,11:09:42,Quarter2,finishing,Tuesday,6,0.75,2.9,960,0,0.0,0,0,8.0,0.628333333
2/10/2015,16:41:27,Quarter2,sweing,Tuesday,7,0.5,30.1,6960,23,0.0,0,1,58.0,0.500801724
2/10/2015,17:36:14,Quarter2,sweing,Tuesday,8,0.5,30.1,6960,30,0.0,0,1,58.0,0.393548851
2/11/2015,19:34:40,Quarter2,finishing,Wednesday,4,0.7,4.15,1800,0,0.0,0,0,15.0,1.033155556
2/11/2015,06:52:18,Quarter2,finishing,Wednesday,12,0.8,4.08,1080,0,0.0,0,0,9.0,1.02
2/11/2015,08:44:45,Quarter2,sweing,Wednesday,2,0.8,22.52,0,90,0.0,0,0,57.5,1.000344928
2/11/2015,22:04:38,Quarter2,sweing,Wednesday,1,0.8,22.52,0,113,0.0,0,0,57.0,1.000065789
2/11/2015,18:35:03,Quarter2,finishing,Wednesday,8,0.35,4.15,1440,0,0.0,0,0,12.0,0.994375
2/11/2015,06:17:50,Quarter2,finishing,Wednesday,2,0.8,3.94,2160,0,0.0,0,0,18.0,0.912037037
2/11/2015,17:32:02,Quarter2,finishing,Wednesday,5,0.7,4.15,240,0,0.0,0,0,2.0,0.87
2/11/2015,10:04:05,Quarter2,sweing,Wednesday,10,0.8,22.52,0,75,0.0,0,0,56.0,0.850364583
2/11/2015,18:08:44,Quarter2,sweing,Wednesday,6,0.8,18.79,3480,38,0.0,0,0,34.0,0.800947475
2/11/2015,22:57:41,Quarter2,sweing,Wednesday,12,0.8,15.26,4080,50,0.0,0,0,34.0,0.800401961
2/11/2015,15:59:22,Quarter2,sweing,Wednesday,9,0.8,29.12,3240,50,0.0,0,0,58.0,0.800144144
2/11/2015,15:06:20,Quarter2,sweing,Wednesday,5,0.75,30.1,7380,56,0.0,0,0,59.5,0.750406233
2/11/2015,20:53:44,Quarter2,sweing,Wednesday,8,0.6,30.1,4560,30,0.0,0,1,58.0,0.714410494
2/11/2015,06:08:17,Quarter2,sweing,Wednesday,4,0.7,30.1,5940,40,0.0,0,1,59.5,0.700588406
2/11/2015,12:53:09,Quarter2,finishing,Wednesday,1,0.8,3.94,1440,0,0.0,0,0,12.0,0.618361111
2/11/2015,16:26:49,Quarter2,sweing,Wednesday,7,0.6,30.1,3360,23,0.0,0,1,58.0,0.600070513
2/11/2015,09:10:00,Quarter2,finishing,Wednesday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.54175
2/11/2015,08:46:58,Quarter2,sweing,Wednesday,3,0.8,22.52,6840,0,0.0,0,1,57.0,0.536901754
2/11/2015,19:06:48,Quarter2,sweing,Wednesday,11,0.35,11.41,3240,0,0.0,0,1,52.0,0.507903226
2/12/2015,10:03:50,Quarter2,sweing,Thursday,1,0.8,22.52,0,138,0.0,0,0,57.0,1.100483918
2/12/2015,09:28:09,Quarter2,finishing,Thursday,4,0.7,4.15,1800,0,0.0,0,0,15.0,1.096633333
2/12/2015,08:55:25,Quarter2,sweing,Thursday,2,0.8,22.52,0,113,0.0,0,0,57.5,1.000344928
2/12/2015,17:53:31,Quarter2,finishing,Thursday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.838666667
2/12/2015,06:42:18,Quarter2,sweing,Thursday,12,0.8,15.26,4080,50,0.0,0,0,34.0,0.800401961
2/12/2015,18:04:03,Quarter2,finishing,Thursday,8,0.35,4.15,1440,0,0.0,0,0,12.0,0.755486111
2/12/2015,18:18:42,Quarter2,sweing,Thursday,5,0.75,30.1,7080,56,0.0,0,0,59.0,0.750799435
2/12/2015,17:41:03,Quarter2,sweing,Thursday,6,0.8,18.79,3960,0,0.0,0,0,33.0,0.688017677
2/12/2015,14:37:18,Quarter2,finishing,Thursday,1,0.8,3.94,1440,0,0.0,0,0,12.0,0.664875
2/12/2015,10:13:08,Quarter2,finishing,Thursday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.656666667
2/12/2015,17:05:00,Quarter2,sweing,Thursday,4,0.7,30.1,7080,0,0.0,0,1,59.0,0.637711864
2/12/2015,13:50:00,Quarter2,finishing,Thursday,2,0.8,3.94,2160,0,0.0,0,0,18.0,0.601944444
2/12/2015,06:34:17,Quarter2,finishing,Thursday,5,0.7,4.15,240,0,0.0,0,0,2.0,0.58
2/12/2015,15:24:36,Quarter2,sweing,Thursday,7,0.65,30.1,7080,0,0.0,0,1,59.0,0.535677966
2/12/2015,20:55:58,Quarter2,sweing,Thursday,11,0.5,11.41,2280,0,0.0,0,2,55.0,0.50012336
2/12/2015,06:38:07,Quarter2,sweing,Thursday,9,0.8,29.12,6960,0,0.0,0,0,58.0,0.497885057
2/12/2015,12:42:58,Quarter2,sweing,Thursday,8,0.65,30.1,7080,0,0.0,0,1,59.0,0.463403955
2/12/2015,09:32:53,Quarter2,sweing,Thursday,10,0.8,22.52,6000,0,0.0,0,0,50.0,0.441392
2/12/2015,11:10:24,Quarter2,sweing,Thursday,3,0.35,30.1,6960,0,0.0,0,1,58.0,0.350301724
2/14/2015,14:34:04,Quarter2,sweing,Saturday,1,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409
2/14/2015,09:56:14,Quarter2,finishing,Saturday,7,0.7,4.15,1800,0,0.0,0,0,15.0,0.929277778
2/14/2015,22:53:36,Quarter2,finishing,Saturday,4,0.75,4.15,2400,0,0.0,0,0,20.0,0.902916667
2/14/2015,08:22:42,Quarter2,finishing,Saturday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.800888889
2/14/2015,19:21:02,Quarter2,sweing,Saturday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
2/14/2015,06:08:57,Quarter2,sweing,Saturday,2,0.8,22.52,3660,63,0.0,0,0,57.0,0.80037492
2/14/2015,12:35:02,Quarter2,finishing,Saturday,1,0.8,3.94,1440,0,0.0,0,0,12.0,0.796208333
2/14/2015,19:08:17,Quarter2,sweing,Saturday,4,0.75,30.1,7140,0,0.0,0,1,59.0,0.750392157
2/14/2015,20:17:13,Quarter2,sweing,Saturday,5,0.75,30.1,7140,56,0.0,0,0,59.0,0.750392157
2/14/2015,12:47:53,Quarter2,finishing,Saturday,8,0.7,4.15,960,0,0.0,0,0,8.0,0.725625
2/14/2015,17:28:58,Quarter2,sweing,Saturday,8,0.7,30.1,5160,0,0.0,0,1,60.0,0.700206125
2/14/2015,18:29:45,Quarter2,sweing,Saturday,7,0.7,30.1,7200,0,0.0,0,1,60.0,0.602
2/14/2015,22:33:21,Quarter2,sweing,Saturday,11,0.6,11.41,2280,23,0.0,0,2,55.0,0.600447507
2/14/2015,10:03:07,Quarter2,sweing,Saturday,6,0.8,18.79,4080,0,0.0,0,0,34.0,0.557252451
2/14/2015,06:38:25,Quarter2,sweing,Saturday,3,0.5,30.1,6960,30,0.0,0,1,58.0,0.500801724
2/14/2015,13:08:23,Quarter2,finishing,Saturday,6,0.8,2.9,960,0,0.0,0,0,8.0,0.483333333
2/14/2015,13:33:39,Quarter2,finishing,Saturday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.238041667
2/15/2015,11:42:22,Quarter3,finishing,Sunday,1,0.8,3.94,960,0,0.0,0,0,8.0,1.1204375
2/15/2015,19:50:01,Quarter3,finishing,Sunday,2,0.8,3.94,960,0,0.0,0,0,8.0,1.108125
2/15/2015,09:48:03,Quarter3,sweing,Sunday,1,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409
2/15/2015,14:36:52,Quarter3,finishing,Sunday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.876444444
2/15/2015,13:56:47,Quarter3,sweing,Sunday,12,0.8,15.26,1440,50,0.0,0,0,34.0,0.800806306
2/15/2015,11:39:39,Quarter3,finishing,Sunday,5,0.75,4.15,240,0,0.0,0,0,2.0,0.760833333
2/15/2015,14:11:59,Quarter3,sweing,Sunday,5,0.8,30.1,7140,0,0.0,0,0,59.5,0.722568627
2/15/2015,22:51:23,Quarter3,finishing,Sunday,11,0.6,2.9,1200,0,0.0,0,0,10.0,0.715333333
2/15/2015,14:55:07,Quarter3,sweing,Sunday,7,0.7,30.1,7080,0,0.0,0,1,59.0,0.700632768
2/15/2015,23:01:56,Quarter3,sweing,Sunday,8,0.7,30.1,5880,40,2.0,10,1,59.0,0.700573099
2/15/2015,12:56:04,Quarter3,sweing,Sunday,6,0.75,18.79,4080,0,0.0,0,0,34.0,0.681598039
2/15/2015,22:31:41,Quarter3,sweing,Sunday,11,0.65,11.41,2640,23,0.0,0,2,53.0,0.650223718
2/15/2015,20:38:19,Quarter3,finishing,Sunday,8,0.7,4.15,960,0,0.0,0,0,8.0,0.605208333
2/15/2015,16:22:05,Quarter3,finishing,Sunday,6,0.8,2.9,960,0,0.0,0,0,8.0,0.604166667
2/15/2015,07:47:10,Quarter3,sweing,Sunday,4,0.75,30.1,7140,0,0.0,0,1,59.5,0.598627451
2/15/2015,14:26:17,Quarter3,sweing,Sunday,3,0.6,30.1,6960,30,0.0,0,1,58.0,0.475718391
2/15/2015,23:42:24,Quarter3,sweing,Sunday,2,0.8,22.52,6900,0,0.0,0,0,57.5,0.432122899
2/15/2015,09:31:49,Quarter3,finishing,Sunday,4,0.75,4.15,2400,0,0.0,0,0,20.0,0.287041667
2/15/2015,20:05:25,Quarter3,sweing,Sunday,9,0.5,18.79,5280,0,0.0,0,1,54.0,0.283054487
2/16/2015,07:29:41,Quarter3,sweing,Monday,1,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409
2/16/2015,21:32:58,Quarter3,finishing,Monday,9,0.8,3.94,1200,0,0.0,0,0,10.0,0.960433333
2/16/2015,06:09:53,Quarter3,finishing,Monday,12,0.8,4.08,1080,0,0.0,0,0,9.0,0.891555556
2/16/2015,18:29:25,Quarter3,finishing,Monday,3,0.5,4.15,960,0,0.0,0,0,8.0,0.864583333
2/16/2015,08:28:11,Quarter3,sweing,Monday,3,0.65,30.1,600,63,0.0,0,1,58.0,0.802243319
2/16/2015,21:22:49,Quarter3,sweing,Monday,5,0.8,30.1,0,0,0.0,0,0,59.0,0.800980392
2/16/2015,07:45:41,Quarter3,sweing,Monday,12,0.8,15.26,3720,38,0.0,0,0,34.0,0.800312375
2/16/2015,17:10:23,Quarter3,finishing,Monday,6,0.8,2.9,960,0,0.0,0,0,8.0,0.773333333
2/16/2015,16:44:14,Quarter3,sweing,Monday,6,0.75,18.79,3960,0,0.0,0,0,33.0,0.75065101
2/16/2015,19:16:31,Quarter3,sweing,Monday,4,0.75,30.1,7020,0,0.0,0,1,58.0,0.750356125
2/16/2015,14:02:08,Quarter3,finishing,Monday,4,0.75,4.15,1800,0,0.0,0,0,15.0,0.722333333
2/16/2015,19:30:46,Quarter3,sweing,Monday,7,0.7,30.1,600,30,0.0,0,1,59.0,0.700459889
2/16/2015,10:37:17,Quarter3,finishing,Monday,5,0.75,4.15,1200,0,0.0,0,0,10.0,0.629416667
2/16/2015,15:35:27,Quarter3,sweing,Monday,8,0.7,30.1,7080,27,2.0,10,2,59.0,0.621971751
2/16/2015,06:54:21,Quarter3,sweing,Monday,11,0.7,11.41,2160,30,0.0,0,2,54.0,0.565972222
2/16/2015,08:31:38,Quarter3,sweing,Monday,10,0.6,18.22,5280,0,0.0,0,1,44.0,0.35542803
2/16/2015,19:42:31,Quarter3,sweing,Monday,9,0.6,18.79,5400,0,0.0,0,1,54.0,0.329964879
2/16/2015,19:13:08,Quarter3,finishing,Monday,7,0.7,4.15,1800,0,0.0,0,0,15.0,0.258
2/17/2015,10:14:37,Quarter3,sweing,Tuesday,1,0.8,22.52,6840,113,0.0,0,0,57.0,1.000230409
2/17/2015,22:00:58,Quarter3,finishing,Tuesday,10,0.8,3.94,960,0,0.0,0,0,8.0,0.927541667
2/17/2015,14:14:11,Quarter3,finishing,Tuesday,7,0.7,5.13,1200,0,0.0,0,0,10.0,0.91375
2/17/2015,12:07:18,Quarter3,finishing,Tuesday,12,0.8,5.13,1080,0,0.0,0,0,9.0,0.9025
2/17/2015,13:36:15,Quarter3,sweing,Tuesday,12,0.8,15.26,4080,38,0.0,0,0,34.0,0.800401961
2/17/2015,13:33:21,Quarter3,finishing,Tuesday,3,0.5,5.13,1800,0,0.0,0,0,15.0,0.7866
2/17/2015,07:28:48,Quarter3,sweing,Tuesday,6,0.75,18.79,3360,0,0.0,0,0,33.0,0.750621354
2/17/2015,07:36:07,Quarter3,sweing,Tuesday,4,0.75,30.1,7020,45,0.0,0,1,58.0,0.750356125
2/17/2015,17:20:05,Quarter3,finishing,Tuesday,6,0.8,2.9,960,0,0.0,0,0,8.0,0.749166667
2/17/2015,16:07:44,Quarter3,sweing,Tuesday,7,0.7,30.1,840,30,0.0,0,1,59.0,0.700888203
2/17/2015,19:01:23,Quarter3,sweing,Tuesday,11,0.7,11.41,3420,30,0.0,0,2,56.0,0.700614035
2/17/2015,12:30:54,Quarter3,sweing,Tuesday,3,0.7,30.1,6960,50,0.0,0,1,58.0,0.700603448
2/17/2015,13:07:18,Quarter3,finishing,Tuesday,4,0.75,5.13,960,0,0.0,0,0,8.0,0.656666667
2/17/2015,22:53:15,Quarter3,sweing,Tuesday,5,0.8,30.1,7140,0,0.0,0,0,59.0,0.653431373
2/17/2015,13:25:55,Quarter3,sweing,Tuesday,9,0.65,18.79,5520,0,0.0,0,1,51.0,0.650134
2/17/2015,12:00:12,Quarter3,sweing,Tuesday,8,0.6,29.4,0,23,5.0,30,2,58.0,0.600982906
2/17/2015,09:47:59,Quarter3,finishing,Tuesday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.586041667
2/17/2015,16:54:20,Quarter3,finishing,Tuesday,2,0.8,5.13,1800,0,0.0,0,0,15.0,0.5814
2/17/2015,22:57:04,Quarter3,sweing,Tuesday,2,0.5,30.33,6720,0,0.0,0,1,56.0,0.361071429
2/17/2015,10:48:04,Quarter3,sweing,Tuesday,10,0.65,18.22,0,0,8.0,35,1,49.0,0.302117347
2/18/2015,12:26:01,Quarter3,finishing,Wednesday,12,0.8,5.13,1200,0,0.0,0,0,10.0,0.9918
2/18/2015,13:28:51,Quarter3,finishing,Wednesday,6,0.8,2.9,1440,0,0.0,0,0,12.0,0.936861111
2/18/2015,12:17:47,Quarter3,finishing,Wednesday,2,0.8,5.13,1440,0,0.0,0,0,12.0,0.919125
2/18/2015,06:44:52,Quarter3,sweing,Wednesday,11,0.7,11.41,3360,30,0.0,0,2,56.0,0.8211125
2/18/2015,09:43:08,Quarter3,sweing,Wednesday,4,0.8,30.1,480,50,0.0,0,1,58.0,0.800980392
2/18/2015,22:57:54,Quarter3,sweing,Wednesday,5,0.8,30.1,0,0,0.0,0,0,59.0,0.800980392
2/18/2015,15:30:27,Quarter3,sweing,Wednesday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
2/18/2015,13:38:54,Quarter3,sweing,Wednesday,1,0.8,22.52,3960,63,0.0,0,0,57.0,0.800279693
2/18/2015,23:15:15,Quarter3,sweing,Wednesday,6,0.75,18.79,3960,34,0.0,0,0,33.0,0.75065101
2/18/2015,19:05:33,Quarter3,sweing,Wednesday,7,0.75,30.1,2280,45,0.0,0,1,59.0,0.75053268
2/18/2015,23:47:37,Quarter3,finishing,Wednesday,4,0.75,5.13,960,0,0.0,0,0,8.0,0.734645833
2/18/2015,13:29:03,Quarter3,sweing,Wednesday,3,0.7,30.1,0,40,0.0,0,1,58.0,0.700603448
2/18/2015,17:44:55,Quarter3,sweing,Wednesday,9,0.7,18.79,4560,30,0.0,0,1,51.0,0.70009573
2/18/2015,23:36:10,Quarter3,finishing,Wednesday,7,0.7,5.13,960,0,0.0,0,0,8.0,0.671875
2/18/2015,20:05:03,Quarter3,finishing,Wednesday,10,0.8,3.94,960,0,0.0,0,0,8.0,0.64025
2/18/2015,10:28:09,Quarter3,finishing,Wednesday,8,0.7,5.13,960,0,0.0,0,0,8.0,0.58
2/18/2015,07:19:58,Quarter3,finishing,Wednesday,9,0.8,3.94,960,0,0.0,0,0,8.0,0.549791667
2/18/2015,18:17:04,Quarter3,sweing,Wednesday,2,0.6,30.33,6840,0,0.0,0,1,57.0,0.328131579
2/18/2015,10:34:29,Quarter3,sweing,Wednesday,10,0.7,19.68,5640,0,8.0,35,1,47.0,0.303574468
2/18/2015,12:24:04,Quarter3,finishing,Wednesday,3,0.5,5.13,960,0,0.0,0,0,8.0,0.2565
2/18/2015,15:16:51,Quarter3,sweing,Wednesday,8,0.65,29.4,4560,0,4.5,30,2,57.0,0.251399254
2/19/2015,19:54:29,Quarter3,finishing,Thursday,3,0.5,5.13,2880,0,0.0,0,0,12.0,0.81640625
2/19/2015,17:16:05,Quarter3,sweing,Thursday,12,0.8,15.26,1080,38,0.0,0,0,34.0,0.800711494
2/19/2015,21:49:04,Quarter3,sweing,Thursday,1,0.8,22.52,3840,63,0.0,0,0,57.0,0.800470513
2/19/2015,10:34:20,Quarter3,sweing,Thursday,4,0.8,30.1,7020,63,0.0,0,1,58.5,0.800094017
2/19/2015,13:54:41,Quarter3,sweing,Thursday,5,0.8,30.1,600,63,3.5,15,0,59.5,0.799982853
2/19/2015,07:01:59,Quarter3,finishing,Thursday,6,0.8,2.9,4320,0,0.0,0,0,18.0,0.785864198
2/19/2015,12:13:00,Quarter3,sweing,Thursday,6,0.75,18.79,3960,56,0.0,0,0,33.0,0.75065101
2/19/2015,14:35:32,Quarter3,finishing,Thursday,10,0.8,3.94,2400,0,0.0,0,0,10.0,0.733277778
2/19/2015,16:58:45,Quarter3,finishing,Thursday,2,0.8,5.13,3600,0,0.0,0,0,15.0,0.710125
2/19/2015,12:13:37,Quarter3,sweing,Thursday,3,0.7,30.1,6960,50,0.0,0,1,58.0,0.700603448
2/19/2015,09:15:28,Quarter3,sweing,Thursday,11,0.7,11.41,3480,30,0.0,0,2,58.0,0.700540441
2/19/2015,16:41:18,Quarter3,sweing,Thursday,8,0.7,29.4,6240,0,0.0,0,2,57.0,0.7
2/19/2015,21:32:35,Quarter3,finishing,Thursday,4,0.75,5.13,1920,0,0.0,0,0,8.0,0.684027778
2/19/2015,08:23:00,Quarter3,finishing,Thursday,8,0.7,5.13,1920,0,0.0,0,0,8.0,0.672135417
2/19/2015,22:58:27,Quarter3,sweing,Thursday,9,0.7,18.79,6120,30,0.0,0,1,51.0,0.638614379
2/19/2015,22:42:56,Quarter3,finishing,Thursday,5,0.75,5.13,1920,0,0.0,0,0,8.0,0.631354167
2/19/2015,19:54:01,Quarter3,sweing,Thursday,7,0.75,30.1,0,0,5.0,20,1,59.0,0.611140537
2/19/2015,11:02:20,Quarter3,finishing,Thursday,12,0.8,5.13,2160,0,0.0,0,0,9.0,0.609583333
2/19/2015,11:01:04,Quarter3,sweing,Thursday,2,0.65,30.33,6840,0,0.0,0,1,57.0,0.585315789
2/19/2015,09:45:06,Quarter3,sweing,Thursday,10,0.7,19.68,5760,0,0.0,0,1,48.0,0.249416667
2/22/2015,06:57:12,Quarter4,finishing,Sunday,3,0.5,5.13,1800,0,0.0,0,0,15.0,0.8721
2/22/2015,20:56:12,Quarter4,finishing,Sunday,6,0.8,2.9,960,0,0.0,0,0,8.0,0.8319375
2/22/2015,18:27:28,Quarter4,finishing,Sunday,2,0.8,5.13,4800,0,0.0,0,0,20.0,0.8300625
2/22/2015,10:37:43,Quarter4,finishing,Sunday,11,0.6,2.9,2880,0,0.0,0,0,12.0,0.805555556
2/22/2015,06:57:38,Quarter4,sweing,Sunday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
2/22/2015,09:25:08,Quarter4,sweing,Sunday,4,0.8,30.1,5820,63,0.0,0,1,59.0,0.80000295
2/22/2015,06:56:18,Quarter4,finishing,Sunday,12,0.8,5.13,2400,0,0.0,0,0,10.0,0.78375
2/22/2015,13:06:53,Quarter4,finishing,Sunday,9,0.8,3.94,2400,0,0.0,0,0,10.0,0.753525
2/22/2015,13:25:12,Quarter4,sweing,Sunday,6,0.75,18.79,3960,45,0.0,0,0,33.0,0.75065101
2/22/2015,19:50:28,Quarter4,finishing,Sunday,1,0.8,3.94,2880,0,0.0,0,0,12.0,0.727349537
2/22/2015,18:56:01,Quarter4,sweing,Sunday,8,0.7,29.4,6840,40,0.0,0,2,57.0,0.700614035
2/22/2015,23:01:13,Quarter4,sweing,Sunday,2,0.7,30.33,6840,0,0.0,0,1,57.0,0.700605263
2/22/2015,07:34:52,Quarter4,sweing,Sunday,11,0.75,11.41,3480,0,0.0,0,2,58.0,0.672140805
2/22/2015,06:07:08,Quarter4,sweing,Sunday,9,0.7,18.79,3240,30,0.0,0,1,57.0,0.627011183
2/22/2015,07:56:03,Quarter4,sweing,Sunday,3,0.7,30.1,8160,33,0.0,0,2,58.0,0.626577778
2/22/2015,07:45:00,Quarter4,sweing,Sunday,10,0.7,21.25,6000,0,0.0,0,1,50.0,0.456875
2/22/2015,07:03:14,Quarter4,sweing,Sunday,7,0.75,30.1,6960,0,3.5,20,1,58.0,0.393548851
2/22/2015,18:57:30,Quarter4,finishing,Sunday,10,0.8,3.94,960,0,0.0,0,0,8.0,0.385791667
2/22/2015,07:48:39,Quarter4,sweing,Sunday,5,0.8,30.1,5700,0,4.5,25,0,60.0,0.307501459
2/22/2015,13:51:24,Quarter4,finishing,Sunday,7,0.7,5.13,960,0,0.0,0,0,8.0,0.283958333
2/23/2015,22:47:42,Quarter4,finishing,Monday,10,0.8,3.94,2400,0,0.0,0,0,20.0,0.955791667
2/23/2015,12:54:21,Quarter4,finishing,Monday,8,0.7,5.13,960,0,0.0,0,0,8.0,0.930416667
2/23/2015,10:35:45,Quarter4,finishing,Monday,12,0.8,5.13,1080,0,0.0,0,0,9.0,0.9025
2/23/2015,07:48:03,Quarter4,finishing,Monday,3,0.8,5.13,2160,0,0.0,0,0,18.0,0.87115
2/23/2015,10:31:24,Quarter4,sweing,Monday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
2/23/2015,12:50:15,Quarter4,sweing,Monday,4,0.8,30.1,7140,38,0.0,0,1,59.0,0.800137255
2/23/2015,10:21:37,Quarter4,sweing,Monday,5,0.8,30.1,7140,38,0.0,0,0,59.0,0.800137255
2/23/2015,10:14:02,Quarter4,sweing,Monday,7,0.75,30.1,6960,45,0.0,0,1,58.0,0.750770115
2/23/2015,11:14:01,Quarter4,sweing,Monday,6,0.75,18.79,3960,45,0.0,0,0,33.0,0.75065101
2/23/2015,18:52:52,Quarter4,sweing,Monday,11,0.75,11.41,2820,0,0.0,0,2,58.0,0.750293939
2/23/2015,12:47:19,Quarter4,sweing,Monday,2,0.7,30.33,2160,30,0.0,0,1,58.0,0.700623
2/23/2015,10:10:04,Quarter4,sweing,Monday,8,0.7,29.4,6840,40,0.0,0,2,57.0,0.700614035
2/23/2015,17:29:58,Quarter4,sweing,Monday,3,0.7,29.4,6960,30,0.0,0,2,58.0,0.700362069
2/23/2015,20:07:11,Quarter4,sweing,Monday,9,0.7,18.79,6000,40,0.0,0,1,50.0,0.60128
2/23/2015,10:50:39,Quarter4,sweing,Monday,10,0.7,21.25,6000,0,0.0,0,1,50.0,0.417916667
2/23/2015,17:19:14,Quarter4,finishing,Monday,6,0.8,2.9,960,0,0.0,0,0,8.0,0.3715625
2/23/2015,11:38:29,Quarter4,finishing,Monday,9,0.8,2.9,960,0,0.0,0,0,8.0,0.3715625
2/23/2015,11:18:34,Quarter4,finishing,Monday,2,0.8,5.13,960,0,0.0,0,0,8.0,0.36871875
2/23/2015,20:43:35,Quarter4,finishing,Monday,7,0.7,5.13,960,0,0.0,0,0,8.0,0.356458333
2/24/2015,14:53:27,Quarter4,finishing,Tuesday,10,0.7,2.9,1800,0,0.0,0,0,15.0,0.902222222
2/24/2015,08:28:46,Quarter4,finishing,Tuesday,3,0.8,4.6,1440,0,0.0,0,0,12.0,0.811388889
2/24/2015,14:43:25,Quarter4,sweing,Tuesday,12,0.8,15.26,4080,50,0.0,0,0,34.0,0.800401961
2/24/2015,19:41:11,Quarter4,sweing,Tuesday,5,0.8,30.1,7140,50,0.0,0,0,60.0,0.800137255
2/24/2015,13:46:13,Quarter4,sweing,Tuesday,4,0.8,30.1,6480,50,0.0,0,1,59.0,0.800071839
